"run","trend_true","trend_est_q025","trend_est_q500","trend_est_q975","cov","max_Rhat","n_counts","n_counts_w_SE"
222,-1.17621886382607,-4.3446356265562,-2.98175226747704,-1.6439726200538,FALSE,1.06761451477032,33,22
223,0.134820615927067,0.212320658664775,1.18954759056662,2.15238330544354,FALSE,1.11591865943389,36,24
224,-0.239956800139729,-2.49709100258101,-1.2301534620674,0.0564429031754531,TRUE,1.09514891206836,41,27
225,-0.11812565662439,-1.01758806052865,-0.0351109190462107,0.824831663019943,TRUE,1.08866738033826,30,20
226,3.61126131131697,0.940045456260061,1.806682270228,2.75288154990006,FALSE,1.02300146393734,33,22
227,0.00396437330834054,-0.443001841437723,0.35408423640978,1.07332055804538,TRUE,1.01842695399489,34,23
228,0.401404152480112,-1.78918606298171,-0.345682366512379,1.59284456854518,TRUE,1.02096729132333,33,22
229,-0.82151090620679,-2.44821652098916,-0.874376917663716,0.685179709663012,TRUE,1.03579145577752,39,26
230,0.590068061453564,-0.968489604681225,-0.109431868891324,0.864458179063325,TRUE,1.08249168807554,34,23
231,-0.143365630524384,-1.22179900746959,-0.179741929773791,0.858551867715687,TRUE,1.13749111235009,36,24
232,0.8688449194451,-0.487453792920503,0.219738759935806,1.02210266309364,TRUE,1.01403051710799,40,26
233,0.3533154242505,-0.449775605520363,0.562135630220661,1.44880415525899,TRUE,1.02320584129495,40,26
234,0.693845691343142,0.647298345286364,1.4909113022688,2.41127178233335,TRUE,1.0322488532138,30,20
235,2.61444689862969,-0.344408650153222,1.6059973880778,2.94177697977033,TRUE,1.06243512535423,30,20
236,0.953599694534923,-0.587372573003566,1.53695728628752,2.96267728300606,TRUE,1.14681327582564,44,29
237,1.55646498861017,-0.962416286832729,0.709708099218354,2.80267573468303,TRUE,1.04225658728891,35,23
238,0.32837882160015,-0.989366433773691,0.604845849746694,1.83943181575025,TRUE,1.1126125411257,28,19
239,0.40384096277053,-1.63762037975448,-0.561589208386715,0.981177652685407,TRUE,1.12063430817459,33,22
240,0.928734088292349,-1.1688396799266,0.13490558951933,1.65233810873322,TRUE,1.02339241499513,38,25
241,2.06242305433637,-1.25669975887151,-0.135751686123609,1.98355111453448,FALSE,2.58784014861052,33,22
242,1.15137871152633,-0.0423599385223355,1.16508647367377,2.11726347043523,TRUE,1.07059415195269,33,22
243,0.642459578423837,0.88899120533951,2.06506481291047,3.22178739860048,FALSE,1.02472675462175,40,26
244,0.762634109456672,-1.13085468112929,0.215764938146501,1.44273681777038,TRUE,1.05042757797028,37,25
245,1.01911821553335,-0.865624345026129,0.425652246229757,1.63355977517906,TRUE,1.17295264791455,37,25
246,0.52093660560697,-1.67163384242678,-0.390334715524465,0.794543386108051,TRUE,1.02497768921361,31,21
247,-0.478611773621962,-1.10319208802934,0.364070661048432,1.80533797684981,TRUE,1.19056603501805,37,25
248,0.206791441527576,-2.36177266553221,-0.935079097776864,0.520134949828699,TRUE,1.11603092136911,33,22
249,-0.295000185865935,-3.14459548900027,-1.75894987684719,-0.517962774949227,FALSE,1.03076155338691,30,20
250,-1.64981544976239,-3.08847197164787,-1.45273093069106,0.194530087057005,TRUE,1.0596307817724,33,22
